0,0.1119
0.0001,0.1118
0.0002,0.1121
0.0005,0.1128
0.0008,0.1146
0.0013,0.1175
0.002,0.1219
0.0026,0.1277
0.0031,0.1336
0.0037,0.139
0.0043,0.1442
0.005,0.1497
0.0056,0.1558
0.0063,0.1621
0.0068,0.1676
0.0074,0.1724
0.008,0.1774
0.0088,0.1828
0.0095,0.1889
0.0102,0.1956
0.0109,0.2026
0.0115,0.2088
0.0122,0.215
0.0129,0.2213
0.0135,0.2274
0.0142,0.2336
0.0149,0.2395
0.0156,0.2457
0.0163,0.2521
0.0169,0.2586
0.0175,0.2649
0.0182,0.271
0.0189,0.2772
0.0196,0.2837
0.0203,0.2903
0.0209,0.296
0.0215,0.3015
0.0222,0.3074
0.0229,0.3139
0.0235,0.3205
0.0242,0.327
0.0249,0.3335
0.0257,0.3402
0.0264,0.347
0.027,0.3537
0.0276,0.36
0.0282,0.3658
0.0289,0.372
0.0297,0.379
0.0303,0.3863
0.031,0.3932
0.0317,0.3999
0.0324,0.4067
0.0332,0.4143
0.0338,0.4215
0.0345,0.4284
0.0352,0.4351
0.0359,0.4422
0.0366,0.4495
0.0372,0.456
0.0378,0.462
0.0384,0.4681
0.0391,0.4745
0.0398,0.4817
0.0405,0.4888
0.0412,0.4955
0.0419,0.5021
0.0426,0.509
0.0433,0.5164
0.0439,0.5233
0.0446,0.5297
0.0452,0.5362
0.0459,0.5428
0.0466,0.5495
0.0472,0.556
0.0478,0.5621
0.0485,0.5681
0.0492,0.5747
0.05,0.5822
0.0506,0.5899
0.0512,0.5967
0.0519,0.6026
0.0526,0.6089
0.0532,0.6154
0.0538,0.6218
0.0545,0.628
0.0552,0.6343
0.0559,0.641
0.0566,0.6482
0.0573,0.6551
0.0579,0.6616
0.0586,0.6679
0.0593,0.6745
0.06,0.6816
0.0606,0.6882
0.0612,0.6944
0.0618,0.7002
0.0625,0.7061
0.0632,0.7125
0.0639,0.7192
0.0645,0.7256
0.0653,0.7323
0.066,0.7393
0.0667,0.7464
0.0673,0.7531
0.0679,0.7592
0.0686,0.7648
0.0692,0.7708
0.0699,0.7771
0.0706,0.7836
0.0712,0.7897
