0,0.0089
0.0001,0.0088
0.0004,0.0087
0.001,0.0087
0.0016,0.0091
0.0023,0.01
0.0029,0.0108
0.0035,0.0111
0.004,0.0116
0.0047,0.0121
0.0053,0.0123
0.006,0.0125
0.0066,0.0129
0.0073,0.0136
0.0079,0.0143
0.0086,0.0149
0.0093,0.0155
0.0099,0.0159
0.0105,0.0163
0.0112,0.0164
0.0119,0.0168
0.0126,0.0173
0.0132,0.0179
0.0139,0.0185
0.0145,0.019
0.0153,0.0196
0.016,0.0198
0.0167,0.0201
0.0174,0.0203
0.0181,0.0207
0.0188,0.0213
0.0194,0.0216
0.02,0.0219
0.0206,0.022
0.0213,0.0222
0.022,0.0227
0.0227,0.0231
0.0234,0.0237
0.0241,0.0243
0.0248,0.0244
0.0255,0.0249
0.0262,0.0253
0.0268,0.0258
0.0275,0.0263
0.0282,0.0268
0.0289,0.0273
0.0295,0.0279
0.0301,0.0284
0.0307,0.0287
0.0314,0.0292
0.0322,0.0297
0.033,0.03
0.0336,0.0306
0.0342,0.0311
0.0349,0.0317
0.0356,0.0321
0.0362,0.0323
0.0369,0.0328
0.0375,0.0332
0.0382,0.0337
0.0389,0.0343
0.0396,0.0351
0.0403,0.0356
0.0409,0.036
0.0416,0.0367
0.0423,0.0372
0.043,0.0379
0.0436,0.0384
0.0442,0.0387
0.0448,0.0393
0.0456,0.0399
0.0463,0.0405
0.0469,0.0409
0.0476,0.0417
0.0483,0.0423
0.049,0.0429
0.0497,0.0434
0.0503,0.044
0.0509,0.0445
0.0515,0.045
0.0522,0.0456
0.0529,0.0462
0.0535,0.0468
0.0541,0.0474
0.0548,0.0477
0.0555,0.0482
0.0562,0.0489
0.0569,0.0495
0.0576,0.0501
0.0583,0.0506
0.0591,0.0512
0.0597,0.0517
0.0603,0.0523
0.0609,0.0528
0.0615,0.0534
0.0622,0.0537
0.0629,0.0541
0.0636,0.0548
0.0643,0.0557
0.065,0.0564
0.0657,0.0568
0.0664,0.0574
0.067,0.058
0.0677,0.0584
0.0683,0.059
0.069,0.0595
0.0697,0.0599
0.0703,0.0604
0.0708,0.0609
0.0715,0.0614
0.0723,0.062
0.073,0.0625
0.0737,0.0633
0.0744,0.0637
0.075,0.0644
0.0757,0.0648
0.0764,0.0654
0.077,0.0661
0.0777,0.0667
0.0783,0.0672
0.079,0.0677
0.0797,0.0682
0.0803,0.0685
0.081,0.0691
0.0816,0.0697
0.0823,0.0704
0.083,0.071
0.0837,0.0715
0.0843,0.0719
0.0849,0.0723
0.0856,0.0727
0.0863,0.0733
0.087,0.0741
0.0876,0.0747
0.0883,0.0751
0.089,0.0756
0.0897,0.0762
0.0903,0.0767
0.0909,0.0772
0.0915,0.0778
0.0922,0.0784
0.0929,0.0789
0.0936,0.0794
0.0942,0.0798
0.0948,0.0803
0.0956,0.0807
0.0963,0.0814
0.097,0.0817
0.0976,0.0823
0.0983,0.0829
0.099,0.0836
0.0997,0.0839
0.1003,0.0844
0.1009,0.085
0.1015,0.0855
0.1022,0.086
0.1029,0.0864
0.1036,0.087
0.1043,0.0876
0.1049,0.0882
0.1057,0.0886
0.1064,0.0891
0.107,0.0896
0.1076,0.0903
0.1083,0.0908
0.109,0.0912
0.1096,0.092
0.1103,0.0925
0.1109,0.0929
0.1115,0.0933
0.1122,0.0936
0.113,0.0943
0.1137,0.095
0.1143,0.0955
0.1149,0.0961
0.1156,0.0964
0.1163,0.0967
0.117,0.0973
0.1176,0.0979
0.1183,0.0984
0.119,0.0991
0.1197,0.0996
0.1204,0.1
0.121,0.1005
0.1216,0.101
0.1224,0.1015
0.1231,0.102
0.1237,0.1024
0.1243,0.1029
0.1249,0.1035
0.1255,0.104
0.1262,0.1045
0.1269,0.105
0.1276,0.1055
0.1283,0.1062
0.129,0.1066
0.1297,0.1071
0.1303,0.1076
0.1309,0.1083
0.1315,0.1088
0.1322,0.1092
0.1329,0.1097
0.1335,0.1101
0.1342,0.1107
0.1348,0.1111
0.1355,0.1116
0.1363,0.1124
0.137,0.113
0.1377,0.1135
0.1383,0.1142
0.139,0.1146
0.1397,0.1152
0.1403,0.1156
0.1409,0.1162
0.1415,0.1167
0.1422,0.1172
0.1429,0.1177
0.1436,0.118
0.1442,0.1186
0.1449,0.1191
0.1456,0.1198
0.1464,0.1202
0.147,0.1208
0.1476,0.1214
0.1483,0.122
0.149,0.1224
0.1496,0.1229
0.1503,0.1234
0.1508,0.124
0.1515,0.1244
0.1522,0.1248
0.1529,0.1254
0.1537,0.1262
0.1543,0.1267
0.1549,0.1273
0.1556,0.1278
0.1563,0.1284
0.157,0.1289
0.1576,0.1294
0.1582,0.1299
0.1589,0.1304
0.1596,0.1309
0.1603,0.1314
0.1609,0.1321
0.1616,0.1326
0.1623,0.1331
0.163,0.1337
0.1637,0.1341
0.1643,0.1347
0.1649,0.1352
0.1656,0.1357
0.1663,0.1363
0.167,0.1369
0.1676,0.1376
0.1683,0.1381
0.169,0.1386
0.1697,0.1391
0.1704,0.1397
0.171,0.1402
0.1716,0.1407
0.1722,0.1412
0.1729,0.1415
0.1736,0.1423
0.1743,0.1429
0.1749,0.1434
0.1756,0.1441
0.1764,0.1445
0.1771,0.1449
0.1777,0.1457
0.1784,0.1462
0.1791,0.1468
0.1798,0.1472
0.1804,0.1478
0.181,0.1483
0.1816,0.149
0.1823,0.1494
0.183,0.1499
0.1837,0.1505
0.1844,0.1511
0.185,0.1516
0.1857,0.1522
0.1864,0.1526
0.187,0.1531
0.1876,0.1537
0.1883,0.1542
0.189,0.1548
0.1897,0.1553
0.1903,0.1559
0.1909,0.1564
0.1915,0.1569
0.1922,0.1576
0.1929,0.158
0.1937,0.1585
0.1943,0.1591
0.1949,0.1595
0.1955,0.1601
0.1962,0.1606
0.1969,0.1612
0.1975,0.1617
0.1982,0.1622
0.1989,0.1628
0.1996,0.1633
0.2003,0.1637
0.2009,0.1643
0.2015,0.165
0.2022,0.1655
0.2029,0.166
0.2036,0.1666
0.2042,0.1672
0.2048,0.1677
0.2055,0.1682
0.2062,0.1688
0.2069,0.1694
0.2075,0.17
0.2082,0.1705
0.2089,0.1711
0.2097,0.1717
0.2104,0.1721
0.211,0.1727
0.2116,0.1732
0.2122,0.1739
0.2129,0.1742
0.2136,0.1748
0.2142,0.1753
0.2148,0.1757
0.2155,0.1764
0.2162,0.177
0.217,0.1775
0.2176,0.1781
0.2183,0.1789
0.219,0.1794
0.2197,0.18
0.2204,0.1804
0.221,0.1808
0.2215,0.1813
0.2221,0.1819
0.2228,0.1824
0.2235,0.183
0.2242,0.1835
0.2249,0.1841
0.2256,0.1847
0.2263,0.1853
0.227,0.1857
0.2277,0.1863
0.2283,0.1871
0.229,0.1876
0.2297,0.1881
0.2303,0.1885
0.2309,0.189
0.2315,0.1896
0.2321,0.1901
0.2329,0.1907
0.2337,0.1913
0.2344,0.192
0.235,0.1926
0.2356,0.1932
0.2363,0.1936
0.237,0.1943
0.2377,0.1947
0.2383,0.1954
0.239,0.1959
0.2397,0.1964
0.2404,0.1971
0.241,0.1976
0.2416,0.1979
0.2423,0.1983
0.243,0.1991
0.2437,0.1995
0.2443,0.2001
0.2449,0.2006
0.2456,0.2011
0.2462,0.2017
0.2469,0.2022
0.2476,0.2029
0.2482,0.2035
0.2489,0.204
0.2496,0.2045
0.2503,0.205
0.2509,0.2055
0.2515,0.2061
0.2522,0.2068
0.2528,0.2072
0.2536,0.2078
0.2542,0.2083
0.2549,0.2089
0.2555,0.2096
0.2562,0.21
0.257,0.2105
0.2577,0.2113
0.2583,0.2117
0.259,0.2122
0.2597,0.2127
0.2604,0.2133
0.261,0.2138
0.2616,0.2144
0.2622,0.2149
0.2629,0.2154
0.2636,0.216
0.2643,0.2167
0.2649,0.2172
0.2656,0.2175
0.2663,0.2181
0.267,0.2188
0.2676,0.2195
0.2683,0.2201
0.2689,0.2206
0.2696,0.221
0.2703,0.2215
0.2709,0.2221
0.2715,0.2227
0.2722,0.2233
0.2729,0.2238
0.2736,0.2244
0.2744,0.225
0.275,0.2254
0.2756,0.2261
0.2762,0.2266
0.2769,0.227
0.2776,0.2276
0.2782,0.228
0.2789,0.2284
0.2796,0.2292
0.2803,0.2298
0.281,0.2303
0.2816,0.2308
0.2823,0.2314
0.283,0.232
0.2837,0.2327
0.2844,0.2334
0.2849,0.2339
0.2855,0.2343
0.2862,0.2347
0.2869,0.2352
0.2876,0.2359
0.2883,0.2365
0.289,0.2368
0.2897,0.2374
0.2904,0.2381
0.2911,0.2387
0.2917,0.2393
0.2923,0.2398
0.2929,0.2404
0.2936,0.2407
0.2943,0.2412
0.2949,0.2417
0.2955,0.2423
0.2962,0.2428
0.297,0.2435
0.2977,0.2441
0.2984,0.2445
0.2991,0.2453
0.2998,0.2459
0.3004,0.2465
0.3011,0.247
0.3016,0.2475
0.3022,0.248
0.3029,0.2484
0.3036,0.2489
0.3043,0.2496
0.3049,0.2502
0.3056,0.2507
0.3063,0.2511
0.307,0.2516
0.3077,0.2523
0.3083,0.2529
0.3089,0.2536
0.3096,0.254
0.3103,0.2547
0.3109,0.2552
0.3115,0.2557
0.3121,0.2561
0.3128,0.2566
0.3136,0.2572
0.3143,0.2579
0.315,0.2584
0.3156,0.2589
0.3163,0.2596
0.317,0.2599
0.3176,0.2605
0.3183,0.2611
0.3189,0.2614
0.3196,0.262
0.3203,0.2628
0.321,0.2635
0.3216,0.264
0.3223,0.2644
0.323,0.2649
0.3237,0.2654
0.3243,0.2659
0.3249,0.2664
0.3255,0.2669
0.3262,0.2674
0.3269,0.2681
0.3276,0.2688
0.3283,0.2691
0.329,0.2695
