0,0
0.0007,0.0006
0.0013,0.0014
0.0021,0.0025
0.0028,0.0037
0.0034,0.0049
0.0041,0.006
0.0047,0.007
0.0054,0.0083
0.0061,0.0096
0.0068,0.0109
0.0073,0.0122
0.0079,0.0133
0.0086,0.0144
0.0093,0.0159
0.01,0.0175
0.0106,0.0191
0.0113,0.0206
0.0121,0.0221
0.0128,0.0238
0.0134,0.0256
0.014,0.0272
0.0146,0.0287
0.0153,0.0304
0.016,0.0322
0.0166,0.0341
0.0173,0.0361
0.0179,0.0379
0.0186,0.0396
0.0193,0.0416
0.02,0.0439
0.0207,0.0463
0.0214,0.0483
0.0221,0.0503
0.0227,0.0525
0.0234,0.0547
0.024,0.0569
0.0246,0.0589
0.0252,0.0607
0.0259,0.0628
0.0266,0.0651
0.0273,0.0673
0.0279,0.0696
0.0286,0.0719
0.0294,0.0743
0.03,0.0767
0.0306,0.079
0.0313,0.0812
0.032,0.0834
0.0327,0.0857
0.0333,0.088
0.0339,0.0904
0.0345,0.0926
0.0352,0.0947
0.0359,0.0972
0.0367,0.0998
0.0374,0.1025
0.038,0.1052
0.0386,0.1076
0.0394,0.1098
0.04,0.1123
0.0407,0.1147
0.0413,0.1169
0.042,0.1194
0.0427,0.122
0.0434,0.1246
0.044,0.1271
0.0447,0.1294
0.0454,0.1317
0.0461,0.1341
0.0468,0.1368
0.0474,0.1393
0.048,0.1416
0.0486,0.1437
0.0493,0.146
0.05,0.1487
0.0506,0.1512
0.0513,0.1536
0.052,0.1559
0.0527,0.1584
0.0534,0.1612
0.054,0.1639
0.0546,0.1659
0.0552,0.1679
0.0559,0.1702
0.0566,0.1729
0.0573,0.1755
0.0579,0.1779
0.0586,0.1801
0.0594,0.1825
0.0601,0.1851
0.0607,0.1876
0.0614,0.1902
0.0621,0.1926
0.0628,0.1952
0.0634,0.1976
0.064,0.1999
0.0646,0.2021
0.0652,0.2042
0.0659,0.2065
0.0666,0.2088
0.0673,0.2113
0.068,0.2137
0.0687,0.2162
0.0694,0.2187
0.0701,0.2212
0.0707,0.2237
0.0713,0.2258
0.072,0.2281
0.0727,0.2304
0.0733,0.2329
0.074,0.2352
0.0746,0.2372
0.0752,0.2393
0.076,0.2416
0.0767,0.2441
0.0774,0.2467
0.078,0.2494
0.0787,0.2515
0.0793,0.2534
0.08,0.2557
0.0806,0.258
0.0813,0.2602
0.082,0.2625
0.0827,0.2649
0.0834,0.2673
0.084,0.2696
0.0847,0.2718
0.0853,0.274
0.0861,0.2762
0.0868,0.2787
0.0874,0.281
0.088,0.2829
0.0886,0.285
0.0893,0.2871
0.09,0.2893
0.0906,0.2917
0.0913,0.2938
0.092,0.296
0.0928,0.2982
0.0935,0.3006
0.0941,0.3031
0.0947,0.305
0.0953,0.3069
0.096,0.3089
0.0967,0.311
0.0973,0.3134
0.0979,0.3155
0.0986,0.3174
0.0993,0.3194
0.1001,0.3215
0.1008,0.3239
0.1014,0.3263
0.1021,0.3284
0.1028,0.3307
0.1035,0.3328
0.1041,0.3348
0.1047,0.3368
0.1053,0.3384
0.1059,0.34
0.1066,0.3421
0.1073,0.3442
0.108,0.3463
0.1086,0.3484
0.1094,0.3505
0.1101,0.3528
0.1107,0.3549
0.1113,0.3568
0.112,0.3585
0.1127,0.3605
0.1133,0.3623
0.1139,0.3642
0.1145,0.3663
0.1152,0.368
0.1159,0.3699
0.1167,0.372
0.1174,0.3742
0.118,0.3763
0.1187,0.378
0.1194,0.3797
0.1201,0.3817
0.1207,0.3837
0.1213,0.3854
0.122,0.3872
0.1227,0.3891
0.1234,0.3912
0.1241,0.3932
0.1247,0.3949
0.1253,0.3967
0.126,0.3985
0.1268,0.4004
0.1274,0.4024
0.128,0.404
0.1286,0.4056
0.1293,0.4073
0.13,0.4091
0.1307,0.4109
0.1313,0.4128
0.132,0.4146
0.1328,0.4165
0.1335,0.4184
0.1341,0.4202
0.1347,0.4218
0.1353,0.4233
0.136,0.4248
0.1367,0.4264
0.1373,0.4282
0.1379,0.4301
0.1386,0.4316
0.1393,0.4333
0.14,0.435
0.1407,0.4368
0.1414,0.4387
0.1421,0.4403
0.1427,0.4418
0.1434,0.4435
0.144,0.4452
0.1446,0.4467
0.1452,0.448
0.1459,0.4494
0.1466,0.451
0.1473,0.4529
0.148,0.4547
0.1486,0.4563
0.1494,0.4577
0.1501,0.4597
0.1507,0.4614
0.1513,0.4628
0.152,0.4642
0.1527,0.4655
0.1533,0.4671
0.154,0.4688
0.1546,0.4704
0.1552,0.4718
0.1559,0.4733
0.1567,0.4748
0.1574,0.4764
0.1581,0.4781
0.1587,0.4795
0.1594,0.4808
0.1601,0.4823
0.1607,0.4839
0.1613,0.4854
0.162,0.4866
0.1627,0.488
0.1634,0.4896
0.1641,0.4912
0.1647,0.4926
0.1654,0.4938
0.1661,0.4951
0.1668,0.4965
0.1674,0.498
0.168,0.4995
0.1686,0.5007
0.1693,0.5018
0.17,0.5031
0.1706,0.5045
0.1713,0.5059
0.172,0.5074
0.1727,0.5087
0.1734,0.5101
0.1741,0.5116
0.1746,0.5129
0.1752,0.514
0.1759,0.5151
0.1766,0.5163
0.1773,0.5178
0.1779,0.5192
0.1786,0.5204
0.1793,0.5218
0.18,0.523
0.1807,0.5244
0.1814,0.5258
0.1821,0.5271
0.1828,0.5283
0.1834,0.5295
0.1841,0.5308
0.1847,0.5318
0.1853,0.533
0.1859,0.534
0.1866,0.5352
0.1873,0.5364
0.188,0.5377
0.1886,0.5389
0.1893,0.54
0.1901,0.5411
0.1907,0.5424
0.1914,0.5437
0.192,0.5448
0.1927,0.5458
0.1934,0.547
0.194,0.5483
0.1946,0.5493
0.1952,0.5504
0.1959,0.5513
0.1966,0.5523
0.1974,0.5536
0.1981,0.5549
0.1987,0.5561
0.1993,0.5571
0.2,0.558
0.2007,0.559
0.2013,0.5603
0.2019,0.5613
0.2026,0.5622
0.2034,0.5632
0.204,0.5642
0.2047,0.5652
0.2053,0.5662
0.206,0.5672
0.2067,0.5684
0.2074,0.5696
0.208,0.5706
0.2086,0.5715
0.2093,0.5723
0.21,0.5733
0.2107,0.5742
0.2113,0.5752
0.212,0.576
0.2127,0.5771
0.2134,0.5783
0.2141,0.5792
0.2147,0.5801
0.2153,0.5806
0.2159,0.5815
0.2166,0.5825
0.2173,0.5835
0.218,0.5846
0.2186,0.5854
0.2193,0.5861
0.2201,0.587
0.2208,0.5882
0.2215,0.5893
0.2221,0.5902
0.2228,0.5908
0.2235,0.5916
0.2242,0.5925
0.2247,0.5933
0.2253,0.5939
0.226,0.5945
0.2267,0.5952
0.2274,0.5962
0.228,0.5971
0.2287,0.5979
0.2294,0.5987
0.2301,0.5994
0.2307,0.6005
0.2314,0.6012
0.232,0.6018
0.2327,0.6024
0.2333,0.6031
0.234,0.604
0.2346,0.6047
0.2352,0.6053
0.2359,0.606
0.2366,0.6068
0.2374,0.6077
0.2381,0.6087
0.2387,0.6093
0.2394,0.6098
0.2401,0.6105
0.2407,0.6113
0.2413,0.6119
0.242,0.6124
0.2427,0.6128
0.2434,0.6137
0.2441,0.6145
0.2447,0.6153
0.2453,0.616
0.246,0.6164
0.2467,0.6168
0.2474,0.6175
0.248,0.6183
0.2486,0.6189
0.2493,0.6194
0.25,0.6198
0.2507,0.6205
0.2513,0.6213
0.252,0.6219
0.2527,0.6226
0.2534,0.6233
0.2541,0.624
0.2547,0.6245
0.2553,0.6251
0.256,0.6254
0.2566,0.6257
0.2573,0.6262
0.258,0.6268
0.2586,0.6274
0.2592,0.6278
0.26,0.6284
0.2607,0.6292
0.2614,0.6298
0.262,0.6303
0.2627,0.6306
0.2634,0.6312
0.2641,0.6319
0.2647,0.6324
0.2653,0.6328
0.2659,0.633
0.2666,0.6334
0.2673,0.6339
0.268,0.6344
0.2686,0.635
0.2693,0.6355
0.2701,0.636
0.2708,0.6364
0.2714,0.637
0.272,0.6374
0.2727,0.6379
0.2734,0.6383
0.2741,0.6387
0.2747,0.6391
0.2753,0.6393
0.2759,0.6397
0.2766,0.6401
0.2774,0.6408
0.2781,0.6414
0.2787,0.6419
0.2794,0.6421
0.2801,0.6424
0.2808,0.6429
0.2814,0.6434
0.282,0.6437
0.2827,0.644
0.2834,0.6445
0.2841,0.6449
0.2848,0.6453
0.2854,0.6455
0.286,0.6458
0.2867,0.6465
0.2875,0.6469
0.2881,0.6471
0.2887,0.6473
0.2893,0.6476
0.29,0.6479
0.2907,0.6482
0.2913,0.6486
0.292,0.6489
0.2927,0.6493
0.2934,0.6496
0.2941,0.6502
0.2947,0.6507
0.2953,0.6508
0.296,0.6508
0.2966,0.651
0.2973,0.6516
0.298,0.652
0.2986,0.6524
0.2993,0.6526
0.3,0.6526
0.3008,0.6531
0.3014,0.6536
0.3021,0.654
0.3028,0.6542
0.3034,0.6544
0.3041,0.6548
0.3047,0.6551
0.3053,0.6553
0.3059,0.6553
0.3066,0.6554
0.3073,0.6558
0.308,0.6562
0.3086,0.6566
0.3093,0.6568
0.31,0.6572
0.3108,0.6575
0.3114,0.6576
0.312,0.6576
0.3127,0.6577
0.3133,0.6581
0.314,0.6586
0.3147,0.659
0.3153,0.6589
0.3159,0.6589
0.3166,0.6591
0.3174,0.6596
0.3181,0.6601
0.3187,0.6604
0.3193,0.6607
0.32,0.6607
0.3207,0.6607
0.3213,0.6609
0.3219,0.6611
0.3226,0.6612
0.3233,0.6616
0.324,0.6618
0.3247,0.6622
0.3253,0.6624
0.326,0.6625
0.3266,0.6626
0.3274,0.6628
0.328,0.6633
0.3286,0.6635
0.3292,0.6635
0.3299,0.6635
0.3306,0.6638
0.3313,0.6641
0.3319,0.6642
0.3326,0.6645
0.3334,0.6647
0.3341,0.6649
0.3348,0.665
0.3354,0.6652
0.336,0.6652
0.3366,0.6654
0.3373,0.6655
0.338,0.6656
0.3386,0.6657
0.3392,0.6659
0.3399,0.666
0.3407,0.6663
0.3415,0.6668
0.3421,0.6672
0.3428,0.6673
0.3435,0.6673
0.3442,0.6673
0.3448,0.6675
0.3454,0.6675
0.346,0.6675
0.3466,0.6674
0.3473,0.6674
0.348,0.6676
0.3487,0.668
0.3493,0.6682
0.35,0.6683
0.3508,0.6688
0.3514,0.6692
0.3521,0.6691
0.3527,0.6689
0.3534,0.6689
0.354,0.6692
0.3547,0.6693
0.3553,0.6695
0.3559,0.6694
0.3565,0.6693
0.3573,0.6694
0.3581,0.6699
0.3587,0.6704
0.3594,0.6704
0.36,0.6706
0.3607,0.6705
0.3614,0.6707
0.362,0.6708
0.3627,0.6706
0.3633,0.6705
0.364,0.6708
0.3647,0.6711
0.3654,0.6711
0.366,0.6712
0.3667,0.6713
0.3674,0.6716
